time,wind_mw,demand_mw,surplus_mw,deficit_mw,charge_h2_mwh_potential,charge_h2_mwh_actual,discharge_h2_mwh_needed,discharge_h2_mwh_actual,curtailed_surplus_electric_mwh,unmet_electric_mwh,soc_start_mwh,soc_end_mwh,soc_end_pct
2019-01-01 00:00,31247.283292383792,8200.0,23047.283292383792,0.0,16133.098304668654,0.0,0.0,0.0,23047.283292383792,0.0,1448892.438,1448892.438,100.0
2019-01-01 01:00,30575.561953858378,8200.0,22375.561953858378,0.0,15662.893367700863,0.0,0.0,0.0,22375.561953858378,0.0,1448892.438,1448892.438,100.0
2019-01-01 02:00,30075.717655519595,8200.0,21875.717655519595,0.0,15313.002358863716,0.0,0.0,0.0,21875.717655519595,0.0,1448892.438,1448892.438,100.0
2019-01-01 03:00,28983.708226243507,8200.0,20783.708226243507,0.0,14548.595758370453,0.0,0.0,0.0,20783.708226243507,0.0,1448892.438,1448892.438,100.0
2019-01-01 04:00,27631.33290593936,8200.0,19431.33290593936,0.0,13601.933034157553,0.0,0.0,0.0,19431.33290593936,0.0,1448892.438,1448892.438,100.0
2019-01-01 05:00,26928.992179287074,8200.0,18728.992179287074,0.0,13110.29452550095,0.0,0.0,0.0,18728.992179287074,0.0,1448892.438,1448892.438,100.0
2019-01-01 06:00,27108.001200387604,8200.0,18908.001200387604,0.0,13235.600840271321,0.0,0.0,0.0,18908.001200387604,0.0,1448892.438,1448892.438,100.0
2019-01-01 07:00,27642.643438528194,8200.0,19442.643438528194,0.0,13609.850406969736,0.0,0.0,0.0,19442.643438528194,0.0,1448892.438,1448892.438,100.0
2019-01-01 08:00,28144.99816468237,8200.0,19944.99816468237,0.0,13961.498715277658,0.0,0.0,0.0,19944.99816468237,0.0,1448892.438,1448892.438,100.0
2019-01-01 09:00,29058.718594501373,8200.0,20858.718594501373,0.0,14601.10301615096,0.0,0.0,0.0,20858.718594501373,0.0,1448892.438,1448892.438,100.0
2019-01-01 10:00,29801.409550781776,8200.0,21601.409550781776,0.0,15120.986685547243,0.0,0.0,0.0,21601.409550781776,0.0,1448892.438,1448892.438,100.0
2019-01-01 11:00,30413.12915681342,8200.0,22213.12915681342,0.0,15549.190409769391,0.0,0.0,0.0,22213.12915681342,0.0,1448892.438,1448892.438,100.0
2019-01-01 12:00,30811.65786198354,8200.0,22611.65786198354,0.0,15828.160503388479,0.0,0.0,0.0,22611.65786198354,0.0,1448892.438,1448892.438,100.0
2019-01-01 13:00,30896.171657232593,8200.0,22696.171657232593,0.0,15887.320160062814,0.0,0.0,0.0,22696.171657232593,0.0,1448892.438,1448892.438,100.0
2019-01-01 14:00,30763.470845539443,8200.0,22563.470845539443,0.0,15794.42959187761,0.0,0.0,0.0,22563.470845539443,0.0,1448892.438,1448892.438,100.0
2019-01-01 15:00,30454.567674892172,8200.0,22254.567674892172,0.0,15578.19737242452,0.0,0.0,0.0,22254.567674892172,0.0,1448892.438,1448892.438,100.0
2019-01-01 16:00,29957.078332595935,8200.0,21757.078332595935,0.0,15229.954832817153,0.0,0.0,0.0,21757.078332595935,0.0,1448892.438,1448892.438,100.0
2019-01-01 17:00,29176.91929526335,8200.0,20976.91929526335,0.0,14683.843506684343,0.0,0.0,0.0,20976.91929526335,0.0,1448892.438,1448892.438,100.0
2019-01-01 18:00,28126.260978306742,8200.0,19926.260978306742,0.0,13948.382684814718,0.0,0.0,0.0,19926.260978306742,0.0,1448892.438,1448892.438,100.0
2019-01-01 19:00,26943.814742288658,8200.0,18743.814742288658,0.0,13120.670319602059,0.0,0.0,0.0,18743.814742288658,0.0,1448892.438,1448892.438,100.0
2019-01-01 20:00,25815.293811518095,8200.0,17615.293811518095,0.0,12330.705668062667,0.0,0.0,0.0,17615.293811518095,0.0,1448892.438,1448892.438,100.0
2019-01-01 21:00,24719.84480308731,8200.0,16519.84480308731,0.0,11563.891362161117,0.0,0.0,0.0,16519.84480308731,0.0,1448892.438,1448892.438,100.0
2019-01-01 22:00,23465.462516417338,8200.0,15265.462516417338,0.0,10685.823761492136,0.0,0.0,0.0,15265.46251641734,0.0,1448892.438,1448892.438,100.0
2019-01-01 23:00,21713.008724811523,8200.0,13513.008724811523,0.0,9459.106107368065,0.0,0.0,0.0,13513.008724811521,0.0,1448892.438,1448892.438,100.0
2019-01-02 00:00,19480.590535382962,8200.0,11280.590535382962,0.0,7896.413374768073,0.0,0.0,0.0,11280.590535382962,0.0,1448892.438,1448892.438,100.0
